date,key,value
1998-06-01,21046859,0
1998-07-01,21046859,0
1998-08-01,21046859,0
1998-09-01,21046859,0
1998-10-01,21046859,4
1998-11-01,21046859,0
1998-12-01,21046859,1
1999-01-01,21046859,1
1999-02-01,21046859,0
1999-03-01,21046859,0
1999-04-01,21046859,0
1999-05-01,21046859,0
1999-06-01,21046859,3
1999-07-01,21046859,3
1999-08-01,21046859,3
1999-09-01,21046859,0
1999-10-01,21046859,0
1999-11-01,21046859,0
1999-12-01,21046859,2
2000-01-01,21046859,1
2000-02-01,21046859,3
2000-03-01,21046859,0
2000-04-01,21046859,2
2000-05-01,21046859,0
2000-06-01,21046859,0
2000-07-01,21046859,1
2000-08-01,21046859,0
2000-09-01,21046859,0
2000-10-01,21046859,0
2000-11-01,21046859,1
2000-12-01,21046859,0
2001-01-01,21046859,0
2001-02-01,21046859,1
2001-03-01,21046859,2
2001-04-01,21046859,0
2001-05-01,21046859,1
2001-06-01,21046859,1
2001-07-01,21046859,0
2001-08-01,21046859,0
2001-09-01,21046859,0
2001-10-01,21046859,2
2001-11-01,21046859,0
2001-12-01,21046859,0
2002-01-01,21046859,0
2002-02-01,21046859,0
2002-03-01,21046859,0
1998-01-01,21050730,2
1998-02-01,21050730,2
1998-03-01,21050730,1
1998-04-01,21050730,3
1998-05-01,21050730,0
1998-06-01,21050730,2
1998-07-01,21050730,1
1998-08-01,21050730,1
1998-09-01,21050730,0
1998-10-01,21050730,0
1998-11-01,21050730,0
1998-12-01,21050730,0
1999-01-01,21050730,0
1999-02-01,21050730,2
1999-03-01,21050730,1
1999-04-01,21050730,2
1999-05-01,21050730,1
1999-06-01,21050730,0
1999-07-01,21050730,1
1999-08-01,21050730,0
1999-09-01,21050730,0
1999-10-01,21050730,0
1999-11-01,21050730,0
1999-12-01,21050730,2
2000-01-01,21050730,0
2000-02-01,21050730,0
2000-03-01,21050730,0
2000-04-01,21050730,0
2000-05-01,21050730,0
2000-06-01,21050730,0
2000-07-01,21050730,3
2000-08-01,21050730,0
2000-09-01,21050730,1
2000-10-01,21050730,0
2000-11-01,21050730,2
2000-12-01,21050730,0
2001-01-01,21050730,0
2001-02-01,21050730,0
2001-03-01,21050730,1
2001-04-01,21050730,1
2001-05-01,21050730,0
2001-06-01,21050730,0
2001-07-01,21050730,1
2001-08-01,21050730,1
2001-09-01,21050730,1
2001-10-01,21050730,1
2001-11-01,21050730,0
2001-12-01,21050730,1
2002-01-01,21050730,0
2002-02-01,21050730,1
2002-03-01,21050730,0
1998-01-01,21051412,0
1998-02-01,21051412,0
1998-03-01,21051412,1
1998-04-01,21051412,2
1998-05-01,21051412,0
1998-06-01,21051412,0
1998-07-01,21051412,3
1998-08-01,21051412,3
1998-09-01,21051412,2
1998-10-01,21051412,2
1998-11-01,21051412,0
1998-12-01,21051412,0
1999-01-01,21051412,2
1999-02-01,21051412,1
1999-03-01,21051412,1
1999-04-01,21051412,1
1999-05-01,21051412,0
1999-06-01,21051412,0
1999-07-01,21051412,0
1999-08-01,21051412,1
1999-09-01,21051412,0
1999-10-01,21051412,0
1999-11-01,21051412,0
1999-12-01,21051412,3
2000-01-01,21051412,0
2000-02-01,21051412,0
2000-03-01,21051412,1
2000-04-01,21051412,2
2000-05-01,21051412,0
2000-06-01,21051412,0
2000-07-01,21051412,0
2000-08-01,21051412,1
2000-09-01,21051412,0
2000-10-01,21051412,5
2000-11-01,21051412,0
2000-12-01,21051412,1
2001-01-01,21051412,1
2001-02-01,21051412,0
2001-03-01,21051412,0
2001-04-01,21051412,0
2001-05-01,21051412,0
2001-06-01,21051412,0
2001-07-01,21051412,0
2001-08-01,21051412,0
2001-09-01,21051412,0
2001-10-01,21051412,0
2001-11-01,21051412,0
2001-12-01,21051412,0
2002-01-01,21051412,0
2002-02-01,21051412,1
2002-03-01,21051412,1
1998-01-01,21054525,1
1998-02-01,21054525,5
1998-03-01,21054525,0
1998-04-01,21054525,0
1998-05-01,21054525,4
1998-06-01,21054525,1
1998-07-01,21054525,0
1998-08-01,21054525,2
1998-09-01,21054525,0
1998-10-01,21054525,3
1998-11-01,21054525,0
1998-12-01,21054525,1
1999-01-01,21054525,1
1999-02-01,21054525,0
1999-03-01,21054525,4
1999-04-01,21054525,1
1999-05-01,21054525,0
1999-06-01,21054525,1
1999-07-01,21054525,2
1999-08-01,21054525,0
1999-09-01,21054525,2
1999-10-01,21054525,0
1999-11-01,21054525,0
1999-12-01,21054525,0
2000-01-01,21054525,0
2000-02-01,21054525,0
2000-03-01,21054525,1
2000-04-01,21054525,0
2000-05-01,21054525,1
2000-06-01,21054525,0
2000-07-01,21054525,1
2000-08-01,21054525,0
2000-09-01,21054525,0
2000-10-01,21054525,1
2000-11-01,21054525,0
2000-12-01,21054525,0
2001-01-01,21054525,0
2001-02-01,21054525,0
2001-03-01,21054525,0
2001-04-01,21054525,0
2001-05-01,21054525,0
2001-06-01,21054525,1
2001-07-01,21054525,2
2001-08-01,21054525,0
2001-09-01,21054525,0
2001-10-01,21054525,0
2001-11-01,21054525,0
2001-12-01,21054525,0
2002-01-01,21054525,0
2002-02-01,21054525,0
2002-03-01,21054525,0
1998-01-01,21056728,1
1998-02-01,21056728,2
1998-03-01,21056728,1
1998-04-01,21056728,2
1998-05-01,21056728,0
1998-06-01,21056728,1
1998-07-01,21056728,2
1998-08-01,21056728,0
1998-09-01,21056728,0
1998-10-01,21056728,0
1998-11-01,21056728,1
1998-12-01,21056728,2
1999-01-01,21056728,0
1999-02-01,21056728,1
1999-03-01,21056728,1
1999-04-01,21056728,1
1999-05-01,21056728,4
1999-06-01,21056728,0
1999-07-01,21056728,1
1999-08-01,21056728,0
1999-09-01,21056728,0
1999-10-01,21056728,1
1999-11-01,21056728,1
1999-12-01,21056728,0
2000-01-01,21056728,3
2000-02-01,21056728,0
2000-03-01,21056728,1
2000-04-01,21056728,0
2000-05-01,21056728,0
2000-06-01,21056728,0
2000-07-01,21056728,0
2000-08-01,21056728,0
2000-09-01,21056728,0
2000-10-01,21056728,1
2000-11-01,21056728,0
2000-12-01,21056728,1
2001-01-01,21056728,1
2001-02-01,21056728,0
2001-03-01,21056728,0
2001-04-01,21056728,0
2001-05-01,21056728,0
2001-06-01,21056728,2
2001-07-01,21056728,1
2001-08-01,21056728,0
2001-09-01,21056728,0
2001-10-01,21056728,0
2001-11-01,21056728,0
2001-12-01,21056728,1
2002-01-01,21056728,0
2002-02-01,21056728,1
2002-03-01,21056728,1
1998-01-01,21057598,2
1998-02-01,21057598,2
1998-03-01,21057598,3
1998-04-01,21057598,0
1998-05-01,21057598,1
1998-06-01,21057598,4
1998-07-01,21057598,1
1998-08-01,21057598,3
1998-09-01,21057598,0
1998-10-01,21057598,3
1998-11-01,21057598,0
1998-12-01,21057598,0
1999-01-01,21057598,1
1999-02-01,21057598,0
1999-03-01,21057598,0
1999-04-01,21057598,0
1999-05-01,21057598,0
1999-06-01,21057598,0
1999-07-01,21057598,2
1999-08-01,21057598,1
1999-09-01,21057598,1
1999-10-01,21057598,2
1999-11-01,21057598,0
1999-12-01,21057598,0
2000-01-01,21057598,1
2000-02-01,21057598,0
2000-03-01,21057598,1
2000-04-01,21057598,0
2000-05-01,21057598,0
2000-06-01,21057598,0
2000-07-01,21057598,0
2000-08-01,21057598,0
2000-09-01,21057598,0
2000-10-01,21057598,1
2000-11-01,21057598,1
2000-12-01,21057598,0
2001-01-01,21057598,0
2001-02-01,21057598,1
2001-03-01,21057598,0
2001-04-01,21057598,0
2001-05-01,21057598,0
2001-06-01,21057598,2
2001-07-01,21057598,0
2001-08-01,21057598,0
2001-09-01,21057598,0
2001-10-01,21057598,0
2001-11-01,21057598,0
2001-12-01,21057598,0
2002-01-01,21057598,0
2002-02-01,21057598,2
2002-03-01,21057598,0
1998-01-01,21058335,1
1998-02-01,21058335,3
1998-03-01,21058335,2
1998-04-01,21058335,0
1998-05-01,21058335,0
1998-06-01,21058335,0
1998-07-01,21058335,4
1998-08-01,21058335,1
1998-09-01,21058335,1
1998-10-01,21058335,1
1998-11-01,21058335,3
1998-12-01,21058335,0
1999-01-01,21058335,0
1999-02-01,21058335,2
1999-03-01,21058335,0
1999-04-01,21058335,1
1999-05-01,21058335,1
1999-06-01,21058335,2
1999-07-01,21058335,0
1999-08-01,21058335,2
1999-09-01,21058335,0
1999-10-01,21058335,0
1999-11-01,21058335,1
1999-12-01,21058335,0
2000-01-01,21058335,1
2000-02-01,21058335,2
2000-03-01,21058335,0
2000-04-01,21058335,1
2000-05-01,21058335,0
2000-06-01,21058335,0
2000-07-01,21058335,0
2000-08-01,21058335,1
2000-09-01,21058335,0
2000-10-01,21058335,0
2000-11-01,21058335,0
2000-12-01,21058335,0
2001-01-01,21058335,0
2001-02-01,21058335,0
2001-03-01,21058335,1
2001-04-01,21058335,1
2001-05-01,21058335,0
2001-06-01,21058335,2
2001-07-01,21058335,0
2001-08-01,21058335,0
2001-09-01,21058335,0
2001-10-01,21058335,0
2001-11-01,21058335,0
2001-12-01,21058335,0
2002-01-01,21058335,1
2002-02-01,21058335,0
2002-03-01,21058335,0
1998-01-01,21068609,0
1998-02-01,21068609,2
1998-03-01,21068609,2
1998-04-01,21068609,1
1998-05-01,21068609,0
1998-06-01,21068609,1
1998-07-01,21068609,1
1998-08-01,21068609,0
1998-09-01,21068609,1
1998-10-01,21068609,1
1998-11-01,21068609,0
1998-12-01,21068609,1
1999-01-01,21068609,0
1999-02-01,21068609,0
1999-03-01,21068609,0
1999-04-01,21068609,2
1999-05-01,21068609,1
1999-06-01,21068609,0
1999-07-01,21068609,1
1999-08-01,21068609,2
1999-09-01,21068609,0
1999-10-01,21068609,2
1999-11-01,21068609,0
1999-12-01,21068609,4
2000-01-01,21068609,2
2000-02-01,21068609,0
2000-03-01,21068609,2
2000-04-01,21068609,0
2000-05-01,21068609,0
2000-06-01,21068609,0
2000-07-01,21068609,0
2000-08-01,21068609,1
2000-09-01,21068609,0
2000-10-01,21068609,3
2000-11-01,21068609,1
2000-12-01,21068609,0
2001-01-01,21068609,2
2001-02-01,21068609,0
2001-03-01,21068609,0
2001-04-01,21068609,0
2001-05-01,21068609,0
2001-06-01,21068609,0
2001-07-01,21068609,0
2001-08-01,21068609,0
2001-09-01,21068609,1
2001-10-01,21068609,0
2001-11-01,21068609,0
2001-12-01,21068609,1
2002-01-01,21068609,0
2002-02-01,21068609,0
2002-03-01,21068609,0
1998-01-01,21104649,4
1998-02-01,21104649,0
1998-03-01,21104649,0
1998-04-01,21104649,3
1998-05-01,21104649,0
1998-06-01,21104649,0
1998-07-01,21104649,0
1998-08-01,21104649,0
1998-09-01,21104649,0
1998-10-01,21104649,0
1998-11-01,21104649,1
1998-12-01,21104649,2
1999-01-01,21104649,0
1999-02-01,21104649,2
1999-03-01,21104649,1
1999-04-01,21104649,0
1999-05-01,21104649,0
1999-06-01,21104649,0
1999-07-01,21104649,0
1999-08-01,21104649,1
1999-09-01,21104649,0
1999-10-01,21104649,0
1999-11-01,21104649,0
1999-12-01,21104649,0
2000-01-01,21104649,0
2000-02-01,21104649,0
2000-03-01,21104649,0
2000-04-01,21104649,1
2000-05-01,21104649,0
2000-06-01,21104649,1
2000-07-01,21104649,0
2000-08-01,21104649,0
2000-09-01,21104649,1
2000-10-01,21104649,0
2000-11-01,21104649,0
2000-12-01,21104649,2
2001-01-01,21104649,1
2001-02-01,21104649,7
2001-03-01,21104649,1
2001-04-01,21104649,1
2001-05-01,21104649,1
2001-06-01,21104649,0
2001-07-01,21104649,0
2001-08-01,21104649,0
2001-09-01,21104649,0
2001-10-01,21104649,0
2001-11-01,21104649,3
2001-12-01,21104649,1
2002-01-01,21104649,0
2002-02-01,21104649,1
2002-03-01,21104649,0
1998-01-01,21109572,1
1998-02-01,21109572,1
1998-03-01,21109572,0
1998-04-01,21109572,0
1998-05-01,21109572,0
1998-06-01,21109572,0
1998-07-01,21109572,1
1998-08-01,21109572,0
1998-09-01,21109572,0
1998-10-01,21109572,0
1998-11-01,21109572,1
1998-12-01,21109572,1
1999-01-01,21109572,0
1999-02-01,21109572,0
1999-03-01,21109572,0
1999-04-01,21109572,1
1999-05-01,21109572,0
1999-06-01,21109572,0
1999-07-01,21109572,0
1999-08-01,21109572,2
1999-09-01,21109572,0
1999-10-01,21109572,0
1999-11-01,21109572,0
1999-12-01,21109572,0
2000-01-01,21109572,1
2000-02-01,21109572,0
2000-03-01,21109572,0
2000-04-01,21109572,0
2000-05-01,21109572,4
2000-06-01,21109572,0
2000-07-01,21109572,2
2000-08-01,21109572,1
2000-09-01,21109572,0
2000-10-01,21109572,0
2000-11-01,21109572,0
2000-12-01,21109572,3
2001-01-01,21109572,1
2001-02-01,21109572,1
2001-03-01,21109572,2
2001-04-01,21109572,1
2001-05-01,21109572,0
2001-06-01,21109572,2
2001-07-01,21109572,0
2001-08-01,21109572,1
2001-09-01,21109572,1
2001-10-01,21109572,2
2001-11-01,21109572,0
2001-12-01,21109572,2
2002-01-01,21109572,1
2002-02-01,21109572,1
2002-03-01,21109572,1
1998-01-01,21122594,0
1998-02-01,21122594,0
1998-03-01,21122594,0
1998-04-01,21122594,0
1998-05-01,21122594,0
1998-06-01,21122594,0
1998-07-01,21122594,0
1998-08-01,21122594,0
1998-09-01,21122594,0
1998-10-01,21122594,0
1998-11-01,21122594,0
1998-12-01,21122594,0
1999-01-01,21122594,0
1999-02-01,21122594,0
1999-03-01,21122594,1
1999-04-01,21122594,1
1999-05-01,21122594,0
1999-06-01,21122594,1
1999-07-01,21122594,0
1999-08-01,21122594,2
1999-09-01,21122594,1
1999-10-01,21122594,0
1999-11-01,21122594,0
1999-12-01,21122594,1
2000-01-01,21122594,0
2000-02-01,21122594,0
2000-03-01,21122594,1
2000-04-01,21122594,0
2000-05-01,21122594,0
2000-06-01,21122594,1
2000-07-01,21122594,1
2000-08-01,21122594,1
2000-09-01,21122594,4
2000-10-01,21122594,3
2000-11-01,21122594,1
2000-12-01,21122594,0
2001-01-01,21122594,0
2001-02-01,21122594,2
2001-03-01,21122594,0
2001-04-01,21122594,2
2001-05-01,21122594,2
2001-06-01,21122594,2
2001-07-01,21122594,1
2001-08-01,21122594,1
2001-09-01,21122594,1
2001-10-01,21122594,0
2001-11-01,21122594,1
2001-12-01,21122594,1
2002-01-01,21122594,2
2002-02-01,21122594,0
2002-03-01,21122594,1
1998-01-01,21181917,0
1998-02-01,21181917,0
1998-03-01,21181917,0
1998-04-01,21181917,0
1998-05-01,21181917,0
1998-06-01,21181917,0
1998-07-01,21181917,0
1998-08-01,21181917,0
1998-09-01,21181917,0
1998-10-01,21181917,0
1998-11-01,21181917,0
1998-12-01,21181917,0
1999-01-01,21181917,0
1999-02-01,21181917,1
1999-03-01,21181917,0
1999-04-01,21181917,1
1999-05-01,21181917,0
1999-06-01,21181917,0
1999-07-01,21181917,0
1999-08-01,21181917,0
1999-09-01,21181917,0
1999-10-01,21181917,0
1999-11-01,21181917,0
1999-12-01,21181917,0
2000-01-01,21181917,0
2000-02-01,21181917,0
2000-03-01,21181917,1
2000-04-01,21181917,0
2000-05-01,21181917,1
2000-06-01,21181917,0
2000-07-01,21181917,3
2000-08-01,21181917,0
2000-09-01,21181917,1
2000-10-01,21181917,1
2000-11-01,21181917,2
2000-12-01,21181917,0
2001-01-01,21181917,0
2001-02-01,21181917,0
2001-03-01,21181917,2
2001-04-01,21181917,0
2001-05-01,21181917,1
2001-06-01,21181917,0
2001-07-01,21181917,0
2001-08-01,21181917,0
2001-09-01,21181917,9
2001-10-01,21181917,1
2001-11-01,21181917,2
2001-12-01,21181917,0
2002-01-01,21181917,7
2002-02-01,21181917,1
2002-03-01,21181917,1
1998-01-01,21311467,0
1998-02-01,21311467,0
1998-03-01,21311467,0
1998-04-01,21311467,0
1998-05-01,21311467,0
1998-06-01,21311467,0
1998-07-01,21311467,0
1998-08-01,21311467,0
1998-09-01,21311467,0
1998-10-01,21311467,2
1998-11-01,21311467,2
1998-12-01,21311467,1
1999-01-01,21311467,4
1999-02-01,21311467,4
1999-03-01,21311467,2
1999-04-01,21311467,1
1999-05-01,21311467,0
1999-06-01,21311467,0
1999-07-01,21311467,0
1999-08-01,21311467,0
1999-09-01,21311467,2
1999-10-01,21311467,0
1999-11-01,21311467,0
1999-12-01,21311467,2
2000-01-01,21311467,0
2000-02-01,21311467,1
2000-03-01,21311467,3
2000-04-01,21311467,0
2000-05-01,21311467,0
2000-06-01,21311467,0
2000-07-01,21311467,0
2000-08-01,21311467,0
2000-09-01,21311467,0
2000-10-01,21311467,0
2000-11-01,21311467,2
2000-12-01,21311467,3
2001-01-01,21311467,0
2001-02-01,21311467,1
2001-03-01,21311467,0
2001-04-01,21311467,0
2001-05-01,21311467,0
2001-06-01,21311467,1
2001-07-01,21311467,0
2001-08-01,21311467,0
2001-09-01,21311467,0
2001-10-01,21311467,1
2001-11-01,21311467,1
2001-12-01,21311467,1
2002-01-01,21311467,0
2002-02-01,21311467,0
2002-03-01,21311467,1
1998-01-01,21312214,0
1998-02-01,21312214,0
1998-03-01,21312214,0
1998-04-01,21312214,0
1998-05-01,21312214,0
1998-06-01,21312214,0
1998-07-01,21312214,0
1998-08-01,21312214,0
1998-09-01,21312214,4
1998-10-01,21312214,3
1998-11-01,21312214,0
1998-12-01,21312214,0
1999-01-01,21312214,0
1999-02-01,21312214,2
1999-03-01,21312214,2
1999-04-01,21312214,0
1999-05-01,21312214,1
1999-06-01,21312214,1
1999-07-01,21312214,1
1999-08-01,21312214,1
1999-09-01,21312214,0
1999-10-01,21312214,0
1999-11-01,21312214,0
1999-12-01,21312214,0
2000-01-01,21312214,0
2000-02-01,21312214,0
2000-03-01,21312214,0
2000-04-01,21312214,0
2000-05-01,21312214,1
2000-06-01,21312214,2
2000-07-01,21312214,2
2000-08-01,21312214,3
2000-09-01,21312214,1
2000-10-01,21312214,0
2000-11-01,21312214,0
2000-12-01,21312214,1
2001-01-01,21312214,0
2001-02-01,21312214,2
2001-03-01,21312214,1
2001-04-01,21312214,1
2001-05-01,21312214,0
2001-06-01,21312214,3
2001-07-01,21312214,0
2001-08-01,21312214,0
2001-09-01,21312214,0
2001-10-01,21312214,2
2001-11-01,21312214,0
2001-12-01,21312214,1
2002-01-01,21312214,0
2002-02-01,21312214,0
2002-03-01,21312214,0
1998-01-01,21312252,0
1998-02-01,21312252,0
1998-03-01,21312252,0
1998-04-01,21312252,0
1998-05-01,21312252,1
1998-06-01,21312252,1
1998-07-01,21312252,0
1998-08-01,21312252,0
1998-09-01,21312252,1
1998-10-01,21312252,2
1998-11-01,21312252,0
1998-12-01,21312252,0
1999-01-01,21312252,1
1999-02-01,21312252,0
1999-03-01,21312252,1
1999-04-01,21312252,0
1999-05-01,21312252,0
1999-06-01,21312252,1
1999-07-01,21312252,1
1999-08-01,21312252,1
1999-09-01,21312252,5
1999-10-01,21312252,2
1999-11-01,21312252,1
1999-12-01,21312252,1
2000-01-01,21312252,0
2000-02-01,21312252,1
2000-03-01,21312252,2
2000-04-01,21312252,0
2000-05-01,21312252,1
2000-06-01,21312252,2
2000-07-01,21312252,0
2000-08-01,21312252,0
2000-09-01,21312252,0
2000-10-01,21312252,0
2000-11-01,21312252,0
2000-12-01,21312252,0
2001-01-01,21312252,1
2001-02-01,21312252,1
2001-03-01,21312252,1
2001-04-01,21312252,1
2001-05-01,21312252,0
2001-06-01,21312252,0
2001-07-01,21312252,0
2001-08-01,21312252,0
2001-09-01,21312252,0
2001-10-01,21312252,1
2001-11-01,21312252,1
2001-12-01,21312252,0
2002-01-01,21312252,2
2002-02-01,21312252,2
2002-03-01,21312252,0
1998-01-01,21312845,0
1998-02-01,21312845,0
1998-03-01,21312845,0
1998-04-01,21312845,0
1998-05-01,21312845,0
1998-06-01,21312845,0
1998-07-01,21312845,0
1998-08-01,21312845,0
1998-09-01,21312845,0
1998-10-01,21312845,0
1998-11-01,21312845,0
1998-12-01,21312845,0
1999-01-01,21312845,1
1999-02-01,21312845,4
1999-03-01,21312845,3
1999-04-01,21312845,0
1999-05-01,21312845,0
1999-06-01,21312845,1
1999-07-01,21312845,0
1999-08-01,21312845,1
1999-09-01,21312845,3
1999-10-01,21312845,0
1999-11-01,21312845,2
1999-12-01,21312845,1
2000-01-01,21312845,1
2000-02-01,21312845,0
2000-03-01,21312845,0
2000-04-01,21312845,1
2000-05-01,21312845,0
2000-06-01,21312845,2
2000-07-01,21312845,0
2000-08-01,21312845,0
2000-09-01,21312845,0
2000-10-01,21312845,0
2000-11-01,21312845,2
2000-12-01,21312845,2
2001-01-01,21312845,0
2001-02-01,21312845,0
2001-03-01,21312845,0
2001-04-01,21312845,4
2001-05-01,21312845,0
2001-06-01,21312845,0
2001-07-01,21312845,0
2001-08-01,21312845,0
2001-09-01,21312845,1
2001-10-01,21312845,4
2001-11-01,21312845,0
2001-12-01,21312845,0
2002-01-01,21312845,1
2002-02-01,21312845,0
2002-03-01,21312845,1
1998-01-01,21314375,0
1998-02-01,21314375,0
1998-03-01,21314375,0
1998-04-01,21314375,0
1998-05-01,21314375,0
1998-06-01,21314375,0
1998-07-01,21314375,0
1998-08-01,21314375,0
1998-09-01,21314375,1
1998-10-01,21314375,3
1998-11-01,21314375,0
1998-12-01,21314375,1
1999-01-01,21314375,0
1999-02-01,21314375,1
1999-03-01,21314375,1
1999-04-01,21314375,0
1999-05-01,21314375,0
1999-06-01,21314375,0
1999-07-01,21314375,0
1999-08-01,21314375,1
1999-09-01,21314375,2
1999-10-01,21314375,3
1999-11-01,21314375,1
1999-12-01,21314375,0
2000-01-01,21314375,0
2000-02-01,21314375,1
2000-03-01,21314375,0
2000-04-01,21314375,0
2000-05-01,21314375,0
2000-06-01,21314375,1
2000-07-01,21314375,2
2000-08-01,21314375,0
2000-09-01,21314375,2
2000-10-01,21314375,1
2000-11-01,21314375,1
2000-12-01,21314375,0
2001-01-01,21314375,2
2001-02-01,21314375,3
2001-03-01,21314375,1
2001-04-01,21314375,1
2001-05-01,21314375,0
2001-06-01,21314375,0
2001-07-01,21314375,2
2001-08-01,21314375,0
2001-09-01,21314375,0
2001-10-01,21314375,1
2001-11-01,21314375,1
2001-12-01,21314375,0
2002-01-01,21314375,1
2002-02-01,21314375,0
2002-03-01,21314375,1
1998-01-01,21017259,1
1998-02-01,21017259,1
1998-03-01,21017259,3
1998-04-01,21017259,2
1998-05-01,21017259,0
1998-06-01,21017259,0
1998-07-01,21017259,2
1998-08-01,21017259,5
1998-09-01,21017259,1
1998-10-01,21017259,0
1998-11-01,21017259,3
1998-12-01,21017259,0
1999-01-01,21017259,0
1999-02-01,21017259,0
1999-03-01,21017259,0
1999-04-01,21017259,0
1999-05-01,21017259,0
1999-06-01,21017259,1
1999-07-01,21017259,0
1999-08-01,21017259,0
1999-09-01,21017259,0
1999-10-01,21017259,0
1999-11-01,21017259,0
1999-12-01,21017259,1
2000-01-01,21017259,2
2000-02-01,21017259,0
2000-03-01,21017259,1
2000-04-01,21017259,0
2000-05-01,21017259,0
2000-06-01,21017259,0
2000-07-01,21017259,1
2000-08-01,21017259,1
2000-09-01,21017259,0
2000-10-01,21017259,0
2000-11-01,21017259,0
2000-12-01,21017259,0
2001-01-01,21017259,0
2001-02-01,21017259,0
2001-03-01,21017259,0
2001-04-01,21017259,2
2001-05-01,21017259,0
2001-06-01,21017259,0
2001-07-01,21017259,0
2001-08-01,21017259,1
2001-09-01,21017259,1
2001-10-01,21017259,2
2001-11-01,21017259,3
2001-12-01,21017259,2
2002-01-01,21017259,0
2002-02-01,21017259,0
2002-03-01,21017259,0
1998-01-01,21018452,0
1998-02-01,21018452,0
1998-03-01,21018452,0
1998-04-01,21018452,0
1998-05-01,21018452,1
1998-06-01,21018452,0
1998-07-01,21018452,0
1998-08-01,21018452,0
1998-09-01,21018452,0
1998-10-01,21018452,0
1998-11-01,21018452,0
1998-12-01,21018452,0
1999-01-01,21018452,1
1999-02-01,21018452,0
1999-03-01,21018452,23
1999-04-01,21018452,0
1999-05-01,21018452,0
1999-06-01,21018452,0
1999-07-01,21018452,0
1999-08-01,21018452,0
1999-09-01,21018452,1
1999-10-01,21018452,0
1999-11-01,21018452,0
1999-12-01,21018452,0
2000-01-01,21018452,2
2000-02-01,21018452,0
2000-03-01,21018452,1
2000-04-01,21018452,0
2000-05-01,21018452,0
2000-06-01,21018452,0
2000-07-01,21018452,0
2000-08-01,21018452,0
2000-09-01,21018452,0
2000-10-01,21018452,0
2000-11-01,21018452,1
2000-12-01,21018452,1
2001-01-01,21018452,2
2001-02-01,21018452,0
2001-03-01,21018452,0
2001-04-01,21018452,0
2001-05-01,21018452,0
2001-06-01,21018452,3
2001-07-01,21018452,0
2001-08-01,21018452,0
2001-09-01,21018452,0
2001-10-01,21018452,0
2001-11-01,21018452,0
2001-12-01,21018452,0
2002-01-01,21018452,0
2002-02-01,21018452,0
2002-03-01,21018452,0
1998-01-01,21022302,2
1998-02-01,21022302,4
1998-03-01,21022302,0
1998-04-01,21022302,0
1998-05-01,21022302,0
1998-06-01,21022302,0
1998-07-01,21022302,0
1998-08-01,21022302,0
1998-09-01,21022302,0
1998-10-01,21022302,0
1998-11-01,21022302,2
1998-12-01,21022302,0
1999-01-01,21022302,0
1999-02-01,21022302,0
1999-03-01,21022302,2
1999-04-01,21022302,0
1999-05-01,21022302,0
1999-06-01,21022302,0
1999-07-01,21022302,0
1999-08-01,21022302,0
1999-09-01,21022302,12
1999-10-01,21022302,0
1999-11-01,21022302,0
1999-12-01,21022302,0
2000-01-01,21022302,0
2000-02-01,21022302,0
2000-03-01,21022302,2
2000-04-01,21022302,0
2000-05-01,21022302,0
2000-06-01,21022302,4
2000-07-01,21022302,2
2000-08-01,21022302,0
2000-09-01,21022302,0
2000-10-01,21022302,0
2000-11-01,21022302,0
2000-12-01,21022302,0
2001-01-01,21022302,0
2001-02-01,21022302,0
2001-03-01,21022302,0
2001-04-01,21022302,0
2001-05-01,21022302,2
2001-06-01,21022302,0
2001-07-01,21022302,0
2001-08-01,21022302,0
2001-09-01,21022302,2
2001-10-01,21022302,0
2001-11-01,21022302,0
2001-12-01,21022302,2
2002-01-01,21022302,0
2002-02-01,21022302,0
2002-03-01,21022302,0
1998-01-01,21022402,4
1998-02-01,21022402,0
1998-03-01,21022402,1
1998-04-01,21022402,3
1998-05-01,21022402,0
1998-06-01,21022402,2
1998-07-01,21022402,0
1998-08-01,21022402,0
1998-09-01,21022402,0
1998-10-01,21022402,0
1998-11-01,21022402,1
1998-12-01,21022402,3
1999-01-01,21022402,2
1999-02-01,21022402,1
1999-03-01,21022402,1
1999-04-01,21022402,1
1999-05-01,21022402,0
1999-06-01,21022402,1
1999-07-01,21022402,1
1999-08-01,21022402,2
1999-09-01,21022402,0
1999-10-01,21022402,1
1999-11-01,21022402,0
1999-12-01,21022402,1
2000-01-01,21022402,0
2000-02-01,21022402,1
2000-03-01,21022402,0
2000-04-01,21022402,0
2000-05-01,21022402,0
2000-06-01,21022402,0
2000-07-01,21022402,0
2000-08-01,21022402,0
2000-09-01,21022402,0
2000-10-01,21022402,0
2000-11-01,21022402,1
2000-12-01,21022402,0
2001-01-01,21022402,1
2001-02-01,21022402,0
2001-03-01,21022402,0
2001-04-01,21022402,1
2001-05-01,21022402,2
2001-06-01,21022402,0
2001-07-01,21022402,1
2001-08-01,21022402,0
2001-09-01,21022402,0
2001-10-01,21022402,1
2001-11-01,21022402,0
2001-12-01,21022402,0
2002-01-01,21022402,0
2002-02-01,21022402,1
2002-03-01,21022402,2
1998-01-01,21033269,3
1998-02-01,21033269,5
1998-03-01,21033269,1
1998-04-01,21033269,0
1998-05-01,21033269,1
1998-06-01,21033269,0
1998-07-01,21033269,3
1998-08-01,21033269,0
1998-09-01,21033269,0
1998-10-01,21033269,0
